fluctuation_peak_PeakPosMean,fluctuation_peak_PeakMagMean,fluctuation_centroid_Mean,rhythm_attack_time_Mean,rhythm_attack_time_Std
3.81914,NO,4.019623,0.0225,0.005
1.729096,NO,4.0764,0.03,0.014142
2.75519,NO,4.083713,0.028,0.006325
1.135079,YES,4.001482,0.046667,0.030551
2.104114,YES,4.056521,0.036,0.013416
3.879237,NO,4.490454,0.03625,0.00744
3.866403,NO,4.392655,0.03625,0.00744
3.107302,NO,4.357147,0.032857,0.017995
3.847484,NO,4.848746,0.0425,0.012583
2.814295,NO,4.420178,0.036667,0.00866
1.813541,NO,4.373326,0.04,0.014142
1.675532,NO,4.434763,0.03125,0.014577
1.731126,NO,4.554968,0.033333,0.005164
1.744913,NO,4.256894,0.04,0.017889
3.786753,NO,4.316775,0.036,0.011402
1.101343,YES,4.016006,0.036,0.005477
3.960087,NO,4.180611,0.03,0.01
4.000635,NO,4.247293,0.03875,0.00991
1.669241,NO,4.271209,0.03,0.005345
1.689755,NO,4.474193,0.03,0.010541
0.587701,NO,4.245843,0.038,0.011353
3.798137,NO,4.401559,0.035,0.011785
3.923557,NO,4.32706,0.035,0.011952
2.713254,NO,4.41492,0.035,0.011952
2.754421,NO,4.383401,0.0325,0.007071
2.856207,YES,4.414105,0.031111,0.006009
3.789778,NO,4.346314,0.032727,0.006467
3.862315,NO,4.480214,0.037778,0.009718
3.092554,YES,3.951813,0.0275,0.009574
0.584511,NO,4.005142,0.038333,0.009832
4.000147,NO,4.041753,0.05,0.016733
2.797857,NO,4.029701,0.038889,0.015366
1.716276,NO,4.064468,0.03625,0.011877
0.591074,NO,4.003842,0.028571,0.008997
2.798817,NO,3.991078,0.028182,0.015374
0.573921,NO,4.035723,0.032857,0.012536
2.791478,NO,4.004334,0.037,0.009487
2.860126,NO,4.044531,0.032857,0.009512
3.997332,NO,4.040819,0.035556,0.00527
1.677125,NO,4.01482,0.04,0.013093
3.064611,YES,4.056025,0.033333,0.012111
2.608701,NO,4.10312,0.038571,0.01215
2.853678,NO,4.050066,0.042,0.008367
3.995942,NO,4.082506,0.033333,0.013229
3.909176,NO,4.028482,0.04,0.014142
3.997629,NO,4.029539,0.036667,0.008165
0.581889,NO,4.023989,0.036,0.015166
3.903508,NO,4.006098,0.037778,0.012019
3.996655,NO,4.008169,0.046667,0.015055
1.671658,NO,4.0506,0.035,0.011952
2.859746,NO,4.053591,0.03,0.008165
3.996009,NO,4.06036,0.03,0.008165
1.667016,NO,3.966096,0.0325,0.013887
2.861424,NO,4.017951,0.028333,0.01169
1.58526,NO,3.990596,0.025,0.011952
0.590104,NO,3.964667,0.031667,0.007528
1.718823,NO,3.972892,0.028,0.011353
0.56484,NO,4.047827,0.032857,0.01496
0.583488,NO,4.016237,0.028333,0.009832
0.579275,NO,4.04147,0.03,0.015275
2.788785,NO,4.048422,0.03,0.014142
3.995063,NO,4.0467,0.031,0.007379
3.905126,NO,3.999156,0.03375,0.01598
1.715631,NO,4.115072,0.033333,0.010328
3.996896,NO,4.03053,0.034286,0.017182
2.782337,NO,4.082006,0.043333,0.01633
0.724167,NO,3.961156,0.0475,0.015
0.582255,NO,4.189577,0.055,0.013784
1.722877,NO,4.028952,0.04,0.01291
2.797189,NO,4.135181,0.04125,0.013562
4.01884,NO,4.039671,0.04,0.02
2.873519,NO,4.136742,0.034,0.005477
3.90683,YES,4.182202,0.032,0.013038
2.840638,YES,4.22651,0.031667,0.01169
0.575146,NO,4.035488,0.034,0.011402
2.830902,YES,4.232526,0.04,0.020976
4.024908,NO,4.214137,0.05,0
0.565533,NO,4.065779,0.043333,0.023381
2.848921,NO,4.077104,0.036667,0.020817
1.133684,YES,4.102781,0.035,0.017321
3.656862,NO,4.094994,0.058,0.013038
0.578483,NO,4.003945,0.05,0.028284
1.712265,NO,4.008953,0.025,0.005774
0.569147,NO,3.98023,0.035,0.007071
2.847216,NO,4.037893,0.0475,0.022174
3.993669,NO,4.105014,0.04,0.017321
0.572938,NO,3.947745,0.03,0.008944
0.581149,NO,4.063054,0.048,0.023875
3.908888,NO,3.95788,0.028571,0.014639
3.991683,NO,4.084371,0.031111,0.01453
2.864815,NO,4.022673,0.032857,0.012536
0.581648,NO,3.947829,0.025,0.021213
3.997068,NO,4.010542,0.034,0.005477
2.856016,NO,4.037559,0.032,0.004472
3.906255,NO,3.984061,0.028333,0.01169
2.375881,NO,4.001108,0.036667,0.010328
1.602234,NO,4.003211,0.046,0.019494
2.866202,NO,4.039192,0.034286,0.009759
2.930666,NO,4.015486,0.043333,0.013663
2.784983,NO,4.028239,0.036667,0.020817
2.855847,NO,4.085572,0.03,0.010954
0.575245,NO,4.049568,0.03,0.008165
2.788149,NO,4.003317,0.055,0.023805
3.997061,NO,4.015246,0.053333,0.032146
3.89228,NO,4.022861,0.05,0.028284
2.844209,NO,4.053296,0.033333,0.005774
0.593943,NO,3.973527,0.032,0.010954
2.743559,NO,4.038586,0.043333,0.018619
0.582822,NO,3.977021,0.0375,0.01165
2.940271,NO,4.017742,0.03,0.01
0.564284,NO,3.943674,0.036,0.016733
2.634072,NO,4.261509,0.032222,0.016415
1.727424,NO,4.219851,0.0325,0.01165
3.970134,NO,4.091983,0.03375,0.005175
1.75372,NO,4.195077,0.028333,0.009832
3.975041,NO,4.221314,0.03625,0.01685
2.864186,NO,4.321992,0.04,0.015492
1.678912,NO,4.103063,0.035714,0.009759
4.000148,NO,4.339294,0.033333,0.013663
1.684004,NO,4.016741,0.03875,0.003536
5.181129,NO,4.120049,0.044286,0.019024
3.987458,NO,4.386928,0.0275,0.004629
3.936445,NO,4.188582,0.031429,0.013452
2.86025,NO,4.150346,0.031429,0.00378
2.86159,NO,4.017795,0.026667,0.01118
0.827404,YES,4.211866,0.025,0.005774
1.055954,YES,3.842701,0.028,0.013038
4.059684,NO,4.069851,0.03375,0.011877
3.998201,NO,4.153463,0.04,0.012247
3.902782,NO,4.173672,0.036,0.005477
3.995104,NO,4.235713,0.035,0.020736
3.998884,NO,4.238665,0.0375,0.012583
3.923266,NO,4.173935,0.0375,0.005
3.996539,NO,4.023193,0.026,0.005477
2.858247,NO,4.117676,0.03125,0.006409
1.72719,NO,4.035886,0.038571,0.015736
3.995843,NO,4.081466,0.035,0.026458
0.577319,NO,4.043945,0.056,0.031305
4.005121,NO,4.06728,0.05,0.014142
2.868896,NO,4.214916,0.04,0.017321
2.875505,NO,4.115384,0.04,0.01
0.554363,NO,4.0503,0.026,0.011402
3.997184,NO,3.99468,0.048,0.017889
0.595165,NO,3.970496,0.035,0.01291
3.890334,NO,4.040768,0.031667,0.019408
1.771865,NO,4.000641,0.0425,0.009574
1.751204,NO,4.029051,0.03375,0.01685
2.864062,NO,4.005045,0.032,0.010954
0.59094,NO,3.978769,0.036,0.011402
2.848015,NO,4.030125,0.028333,0.01169
0.581696,NO,4.008753,0.0575,0.012583
1.715458,NO,4.007341,0.0325,0.012583
2.874474,NO,3.990273,0.04,0.01
2.930929,NO,4.035356,0.033333,0.025166
2.860821,NO,4.011779,0.048333,0.020412
3.662986,NO,4.046385,0.033333,0.012111
2.94529,NO,3.99297,0.026,0.015166
3.997242,NO,3.99203,0.04,0.016733
0.57802,NO,4.030628,0.05,0.007071
1.733421,NO,3.978272,0.0375,0.009574
0.601471,NO,4.00257,0.04,0.007071
0.582626,NO,3.982814,0.038571,0.014639
0.578216,NO,4.038548,0.03,0.014142
3.999409,NO,3.96799,0.048333,0.009832
1.712172,NO,4.09808,0.036667,0.005774
2.935964,YES,4.027212,0.0275,0.01165
0.559159,NO,4.02494,0.062,0.033466
1.761063,NO,4.026856,0.064,0.015166
2.94088,NO,4.031929,0.0525,0.012583
2.858472,NO,3.994121,0.042,0.013038
3.95916,YES,4.444563,0.04,0
5.206179,YES,4.359911,0.0375,0.009574
3.995832,NO,4.027624,0.03125,0.01126
3.994211,YES,4.11609,0.04,0.008944
3.990455,NO,4.050491,0.032,0.007888
2.851876,YES,4.112082,0.048,0.013038
2.773225,NO,4.054006,0.031429,0.008997
2.932882,NO,4.110701,0.038333,0.009832
3.996342,NO,4.049094,0.036667,0.010328
3.975766,NO,4.098914,0.036,0.008433
2.931373,NO,4.044617,0.034444,0.008819
3.998356,YES,4.053226,0.033333,0.015811
2.926492,NO,4.034181,0.0375,0.010351
4.075287,YES,3.99329,0.035714,0.015119
1.71535,NO,4.05786,0.034444,0.011304
0.730824,NO,4.053235,0.032,0.013038
3.992123,YES,4.381357,0.035,0.01069
3.995022,NO,4.082006,0.04,0.008165
0.57702,NO,3.991698,0.03,0.008944
1.704474,NO,4.016317,0.027143,0.007559
2.855673,NO,4.163053,0.0375,0.012817
1.713825,NO,4.057146,0.033636,0.00809
3.902352,NO,4.058073,0.03,0.007071
2.929878,NO,4.049634,0.026154,0.006504
3.90345,NO,4.069155,0.02875,0.006409
4.042776,NO,4.186076,0.038,0.013038
3.997543,NO,4.103969,0.03,0.007559
3.90308,NO,4.03326,0.031429,0.017728
2.950621,NO,3.955211,0.03125,0.01126
1.80585,NO,4.018523,0.036667,0.015055
1.84157,NO,4.041256,0.036667,0.012111
4.003888,YES,4.804022,0.055,0.020817
0.580719,NO,4.018364,0.036,0.011402
2.846911,NO,4.063591,0.053333,0.015275
1.68908,NO,3.836712,0.036667,0.012111
3.985165,NO,4.02648,0.0275,0.004629
3.998607,NO,4.005547,0.032857,0.011127
0.566039,NO,3.973692,0.02,0.008165
3.990671,NO,4.084619,0.04,0.008165
2.790746,NO,4.017885,0.05,0.008165
3.996285,NO,4.033045,0.0325,0.012583
1.721662,NO,3.904173,0.038,0.010954
3.876235,NO,4.097398,0.035714,0.012724
2.853123,NO,4.039214,0.04,0.008165
1.767496,NO,3.942853,0.04,0.021602
3.647429,YES,3.95926,0.036,0.008944
3.702198,NO,4.012356,0.031,0.007379
1.73516,NO,4.040922,0.03375,0.011877
2.864489,NO,3.958846,0.036667,0.013663
1.706724,YES,4.136598,0.03,0.008165
2.844602,NO,4.11925,0.0325,0.015
2.850247,YES,4.055351,0.034286,0.007868
1.682718,NO,4.092978,0.034286,0.011339
3.986185,NO,4.133731,0.036,0.013416
3.89933,NO,3.989252,0.04,0.02
2.87754,NO,4.133629,0.036667,0.005164
3.977108,YES,4.235488,0.0325,0.012583
2.807316,NO,3.864656,0.03375,0.009161
2.855501,NO,4.108524,0.028571,0.013452
0.574052,NO,4.044203,0.03,0.008944
0.585418,NO,3.905176,0.03,0.01
0.656912,NO,4.023222,0.03,0.008165
0.545132,NO,3.96474,0.032222,0.008333
2.941956,NO,4.065383,0.038333,0.01472
3.149852,NO,4.042764,0.032,0.008367
3.890262,NO,4.050304,0.045,0.017321
3.996603,YES,4.100872,0.031429,0.00378
3.996968,NO,4.129572,0.032857,0.007559
0.55855,NO,4.07392,0.03,0.020976
2.868109,NO,4.023263,0.032,0.008367
3.916359,NO,4.032302,0.025,0.007071
2.867126,NO,4.122376,0.031429,0.008997
4.069856,NO,4.084137,0.03,0.01633
1.671181,NO,4.046897,0.034286,0.013973
0.614288,NO,4.094882,0.0325,0.005
3.99743,NO,4.090048,0.021667,0.009832
3.996462,NO,4.104955,0.031429,0.016762
1.583327,NO,4.025966,0.034286,0.009759
2.850831,NO,4.126146,0.03625,0.013025
1.705264,NO,4.033011,0.0475,0.009574
1.714268,NO,4.046608,0.033333,0.025033
1.714724,NO,3.990091,0.042,0.013038
2.954088,NO,4.035105,0.04125,0.012464
3.892049,NO,4.07869,0.036667,0.005164
0.580972,NO,4.008882,0.032857,0.01976
3.897744,NO,4.05506,0.03625,0.013025
4.100187,NO,4.04959,0.034,0.011402
0.59968,NO,4.038985,0.041429,0.014639
3.902579,NO,4.045906,0.041429,0.008997
1.72242,NO,4.050008,0.03125,0.006409
3.99821,NO,4.04313,0.027143,0.013801
3.905657,NO,4.04279,0.036667,0.008165
2.856734,NO,4.035699,0.03875,0.012464
4.482832,NO,4.301363,0.035,0.005477
3.854612,NO,4.595409,0.0425,0.009574
4.235053,YES,4.319759,0.026667,0.015275
3.926314,YES,4.391583,0.038,0.004472
0.588322,NO,4.447713,0.04,0
3.052532,YES,4.24437,0.033333,0.005774
3.873743,YES,4.701331,0.0425,0.012583
4.002419,YES,4.331723,0.03,0.014142
3.92142,YES,4.381637,0.0375,0.009574
3.998665,NO,4.473829,0.036667,0.005774
2.981323,NO,4.348829,0.04,0
3.231467,NO,4.122857,0.04,0
3.69918,NO,4.122426,0.037,0.013375
4.000318,NO,4.07119,0.035714,0.007868
2.87164,NO,4.143891,0.031429,0.015736
4.950009,NO,4.117494,0.046,0.008944
0.571573,NO,4.189054,0.03,0.014142
3.984561,NO,4.153978,0.03125,0.012464
2.823407,NO,3.921172,0.028571,0.014639
3.999372,NO,4.158147,0.025,0.012247
2.802035,NO,4.059969,0.035,0.016432
2.861003,NO,4.133884,0.036,0.018166
3.964031,NO,4.246138,0.038333,0.01169
2.793989,NO,4.097385,0.043333,0.010328
0.938115,YES,4.156661,0.032,0.019235
1.577872,NO,4.03828,0.0275,0.005
3.996572,NO,4.022677,0.031429,0.006901
4.061279,NO,4.030079,0.034286,0.007868
1.734824,NO,3.916639,0.032857,0.009512
1.739593,NO,4.117415,0.031429,0.01069
1.738933,NO,3.961448,0.038,0.013038
3.999483,NO,4.015851,0.033333,0.013229
0.630528,NO,3.890153,0.03,0.005774
2.783394,NO,4.077016,0.044286,0.018127
2.845491,NO,3.882675,0.036667,0.017512
0.614864,NO,4.09799,0.028889,0.010541
2.766859,NO,4.016039,0.033333,0.005164
1.868067,NO,4.100041,0.034286,0.015119
1.702742,NO,3.957251,0.04,0.014142
1.692879,NO,4.125005,0.034444,0.010138
2.833049,YES,4.055467,0.034286,0.013973
2.612666,NO,4.023307,0.04,0.008165
1.785715,NO,3.832992,0.036667,0.011547
1.762519,YES,4.047073,0.031667,0.013292
2.792028,NO,3.9619,0.043333,0.015275
2.842134,NO,4.087353,0.026667,0.015275
2.967885,YES,3.86601,0.04,0.008165
1.68644,NO,4.052138,0.0375,0.009574
2.856125,NO,4.024901,0.033333,0.011547
0.606254,NO,4.005602,0.04,0.01
1.705082,NO,3.950842,0.0425,0.015
1.903362,YES,3.851516,0.04,0.014142
2.782946,NO,4.059396,0.03,0.014142
3.843507,NO,4.170407,0.04,0.01
2.957027,NO,4.073317,0.05,0.02
1.201103,YES,3.921515,0.036667,0.011547
2.612217,YES,4.095185,0.05,0.014142
2.861287,YES,4.080351,0.04,0
2.854623,NO,4.102971,0.045,0.019149
2.751341,YES,4.142047,0.036667,0.005774
2.835433,YES,4.089824,0.045,0.021213
2.869471,NO,4.09107,0.045,0.007071
2.77312,NO,4.192878,0.04,0.01633
2.865587,NO,4.251721,0.045,0.01
2.746538,NO,4.289962,0.036,0.008944
4.001771,NO,4.183577,0.04,0.008944
2.778802,YES,4.196119,0.04,0.008165
3.370504,NO,4.19278,0.032,0.004472
1.714298,NO,4.247482,0.036,0.005477
3.027697,NO,4.095643,0.035,0.016432
1.783249,NO,4.130546,0.034,0.013416
2.78406,NO,4.214395,0.038,0.016432
2.983614,NO,4.283734,0.032,0.008367
3.997878,NO,4.330429,0.035,0.01291
3.915004,NO,4.095969,0.034286,0.009759
3.946181,YES,4.252688,0.0325,0.012583
3.8995,NO,4.26356,0.028,0.008367
3.876728,NO,4.375904,0.03,0.008165
3.974848,NO,4.420913,0.031667,0.007528
1.729667,NO,3.996603,0.044,0.015166
2.880685,YES,4.010932,0.03,0.017321
3.920628,YES,4.411965,0.06,0.014142
3.897868,YES,4.301004,0.025,0.021213
3.936949,YES,4.456112,0.045,0.007071
3.896764,YES,4.188749,0.03,0.017321
3.996824,YES,4.225123,0.045,0.007071
3.999337,NO,4.0248,0.03,0.014142
3.828002,YES,4.589007,0.04,0
3.972464,NO,4.075237,0.06,0.014142
3.922644,YES,4.578597,0.043333,0.005774
3.945976,NO,4.156762,0.05,0.017321
3.941075,NO,4.245088,0.033333,0.011547
3.150908,NO,4.168516,0.05,0
2.623753,NO,4.045035,0.031,0.009944
3.997431,NO,4.130948,0.031429,0.006901
1.729727,NO,4.05557,0.036,0.021187
3.904435,NO,4.169867,0.032857,0.009512
3.99511,YES,4.220166,0.028,0.008367
1.718181,NO,4.129393,0.04,0.014142
3.891656,NO,4.116661,0.036,0.013416
2.941065,NO,4.133241,0.034286,0.019024
1.684596,NO,4.2049,0.027,0.013375
0.624164,NO,4.023916,0.028,0.008367
2.851915,NO,4.243346,0.03,0.01
3.927752,NO,4.095936,0.037143,0.01976
2.858222,NO,4.165999,0.037143,0.013801
3.995813,NO,4.118269,0.04,0.011547
2.801259,NO,4.123755,0.03625,0.015059
0.857124,YES,4.198285,0.034,0.008944
0.53461,NO,4.0362,0.034444,0.00527
2.941185,NO,3.989715,0.028333,0.016021
0.590629,NO,4.062858,0.032857,0.01496
1.670553,NO,3.993664,0.04,0.012649
2.862944,NO,4.055216,0.03,0.011952
1.761136,NO,3.988138,0.03125,0.014577
3.996897,NO,4.080904,0.028,0.004472
2.933854,NO,3.996511,0.035,0.013093
0.576287,NO,4.051109,0.035,0.015119
1.759781,NO,4.026818,0.035714,0.019881
3.997457,NO,4.046342,0.035,0.016903
2.85907,NO,4.039513,0.03,0.014142
0.580546,NO,4.090494,0.034286,0.011339
1.769117,NO,3.968061,0.03,0.01118
2.934857,NO,3.988266,0.032,0.008367
0.578589,NO,3.999264,0.035,0.013784
0.592414,NO,4.028362,0.036667,0.012111
1.726367,NO,3.973904,0.032,0.013038
2.789655,NO,4.030821,0.025,0.009258
2.868247,NO,4.024284,0.03,0.011547
0.578757,NO,4.039515,0.0375,0.034034
1.724261,NO,4.024658,0.032,0.004472
0.591147,NO,4.077446,0.0425,0.009574
0.562249,NO,4.018275,0.034286,0.012724
2.939806,NO,3.964322,0.036667,0.008165
1.717366,NO,4.017053,0.02375,0.00744
0.866579,YES,3.980151,0.02,0.007071
2.666069,NO,4.058274,0.03875,0.014577
1.755286,NO,4.141973,0.037143,0.011127
2.849614,NO,4.149075,0.032222,0.006667
4.941471,NO,4.11726,0.03875,0.00991
2.859553,NO,4.104819,0.04,0.014142
2.857217,NO,4.116905,0.033333,0.005164
2.778032,NO,4.165041,0.032857,0.007559
2.857966,NO,4.187656,0.025,0.005477
2.816945,NO,4.002089,0.035,0.012247
4.006365,NO,4.116909,0.032222,0.006667
4.001686,NO,4.069453,0.032857,0.011127
1.67549,NO,4.115432,0.033333,0.005164
0.576027,NO,4.148014,0.036,0.013416
3.706,YES,4.067717,0.03,0.008944
0.625583,NO,3.975489,0.032857,0.018898
3.966666,NO,4.167509,0.03,0.007071
2.8693,NO,3.96861,0.042,0.013038
2.78382,NO,4.263561,0.04,0.007071
3.999605,NO,3.962139,0.02625,0.005175
4.022802,NO,4.295269,0.032222,0.006667
2.86547,NO,3.811781,0.03125,0.003536
2.854682,NO,4.128434,0.031429,0.006901
2.85236,NO,4.134802,0.0425,0.015
3.979515,NO,4.090891,0.038,0.019235
4.048107,NO,4.189887,0.036,0.008944
3.990253,NO,3.848612,0.038571,0.018645
2.850572,NO,4.110348,0.03,0.007559
3.996629,NO,4.083291,0.027143,0.011127
2.62648,NO,3.96107,0.038,0.013038
0.581134,NO,4.058668,0.0375,0.017078
2.857491,NO,4.029445,0.036,0.019494
1.690247,NO,4.054023,0.026667,0.005164
0.579448,NO,4.031029,0.033333,0.007071
3.997095,NO,4.011314,0.03375,0.009161
2.784551,NO,4.030581,0.035,0.016432
0.579118,NO,4.025821,0.0425,0.009574
1.674489,NO,4.005575,0.034,0.011402
2.871903,NO,4.003808,0.0375,0.009574
1.7146,NO,4.093278,0.032857,0.01496
2.784216,NO,4.012349,0.044,0.008944
0.548411,NO,3.995991,0.033,0.00483
0.581653,NO,4.015436,0.027778,0.006667
0.587884,NO,4.016818,0.035,0.005477
0.566617,NO,4.12283,0.035,0.01291
3.999038,NO,4.051706,0.030909,0.009439
1.730872,NO,4.063241,0.03125,0.00991
3.91113,NO,4.11254,0.03625,0.011877
3.99588,NO,4.107722,0.025556,0.00527
1.66301,NO,4.122264,0.037,0.009487
1.721626,NO,4.096597,0.036,0.005164
2.872052,NO,4.051447,0.03,0.008165
3.899381,NO,4.124811,0.03,0
2.869956,NO,4.069942,0.032,0.013038
3.997053,NO,4.095358,0.032727,0.007862
3.892289,NO,4.083872,0.03,0.014142
3.70574,NO,4.269857,0.03,0
3.924196,NO,4.484975,0.03,0
3.993428,NO,4.231973,0.035,0.021213
3.880303,NO,4.496437,0.04,0.017321
4.00287,NO,4.197329,0.03,0
3.938731,NO,4.487184,0.03,0
3.785191,NO,4.325815,0.04,0.01
3.99928,NO,4.404448,0.03,0
3.84939,NO,4.318887,0.026667,0.005774
3.969829,NO,4.268693,0.03,0
2.969538,NO,4.382404,0.036667,0.011547
5.016102,NO,4.269365,0.03,0
3.958278,NO,4.355436,0.03,0
3.997243,NO,4.267657,0.03,0
3.141259,NO,4.266547,0.036667,0.005774
0.530255,NO,4.064174,0.03,0.009428
1.719041,NO,3.999001,0.027273,0.007862
2.943682,NO,4.02858,0.026667,0.010328
0.574545,NO,3.998384,0.032222,0.008333
2.946379,NO,3.958121,0.033333,0.01118
0.574277,NO,4.038439,0.048333,0.018348
3.905046,NO,4.020788,0.03,0.018974
2.932285,NO,4.001438,0.035,0.017321
3.892865,NO,4.039135,0.0425,0.012583
2.864166,NO,4.016828,0.028333,0.01169
3.996712,NO,4.018524,0.025,0.005477
0.561945,NO,3.96396,0.025,0.008367
1.715809,NO,4.045473,0.023333,0.011547
2.637054,NO,4.000403,0.032222,0.008333
0.592048,NO,4.098325,0.032,0.013166
2.944535,YES,3.911018,0.03375,0.011877
0.591537,NO,4.050572,0.027143,0.007559
4.042753,NO,4.123195,0.032857,0.00488
2.866192,YES,4.124369,0.0225,0.008864
3.996138,NO,4.011653,0.03,0.01069
2.946417,NO,4.054553,0.035,0.016432
1.718913,NO,3.987894,0.028889,0.00928
1.704282,NO,4.021659,0.04375,0.011877
2.947427,YES,4.032383,0.037143,0.011127
2.809329,NO,4.04051,0.04,0.012247
1.292822,NO,4.082349,0.043333,0.015275
4.000295,NO,4.072796,0.033333,0.013663
3.993415,NO,4.126358,0.027143,0.007559
0.56535,NO,3.966926,0.028,0.021679
0.586509,NO,4.041352,0.041429,0.015736
2.869068,NO,4.000508,0.034444,0.01236
0.561505,NO,3.989321,0.035714,0.007868
1.71349,NO,4.038304,0.041667,0.019408
2.79006,NO,4.104941,0.028333,0.017224
2.880833,NO,4.040991,0.026,0.01075
2.866725,NO,4.04122,0.038,0.021679
1.679059,NO,4.085603,0.034286,0.015119
2.856873,NO,4.115532,0.033333,0.005164
3.136078,NO,4.099592,0.0375,0.010351
3.502563,YES,4.027226,0.0275,0.012583
1.582084,NO,4.203685,0.030909,0.013003
1.773833,YES,4.139663,0.04,0.008165
0.59945,NO,4.005304,0.041667,0.01472
1.726009,NO,4.218743,0.045,0.010488
3.997525,YES,4.139989,0.03,0
0.581195,NO,4.110482,0.038333,0.017224
2.791655,YES,4.047665,0.031,0.007379
2.836545,YES,4.340445,0.026667,0.012111
1.787209,YES,3.941715,0.0375,0.013887
3.997939,YES,4.122043,0.033333,0.008165
1.759126,NO,4.139672,0.03,0.012649
1.682251,YES,4.170789,0.03875,0.014577
1.737802,NO,4.02104,0.032857,0.022147
1.720691,YES,4.151733,0.047143,0.009512
3.651609,NO,4.028562,0.0325,0.005
0.577117,NO,4.003494,0.044,0.018166
0.577906,NO,4.011102,0.05,0.017321
0.578383,NO,3.955703,0.038,0.010954
3.998581,NO,3.990286,0.0425,0.009574
1.711725,NO,3.994748,0.03,0.011547
0.561001,NO,3.952909,0.028,0.004472
0.57832,NO,3.985348,0.046,0.008944
3.886979,NO,4.050564,0.036,0.013416
3.995431,NO,4.028624,0.0325,0.005
0.583587,NO,3.970147,0.043333,0.015275
1.664068,NO,4.036775,0.036667,0.015275
0.576504,NO,4.021703,0.03,0.016733
3.99375,NO,4.07622,0.034,0.008944
2.111935,NO,3.975967,0.023333,0.005164
3.669004,NO,4.218918,0.028571,0.006901
1.736974,NO,3.929558,0.031667,0.01169
2.880029,NO,4.019656,0.0225,0.009574
1.679787,NO,4.148381,0.036,0.019494
0.58536,NO,3.96915,0.035,0.012247
0.575776,NO,4.097542,0.046667,0.023094
3.846916,NO,4.189613,0.048333,0.013292
1.729744,NO,4.039357,0.04,0.01633
1.679725,NO,4.039334,0.04,0.018257
2.85126,NO,4.128448,0.036,0.008944
2.868476,NO,4.052184,0.03,0.010954
3.926667,NO,3.955519,0.038571,0.015736
3.653901,NO,3.97068,0.03,0.008165
0.588295,NO,3.934374,0.0375,0.018323
3.995269,NO,4.025962,0.041429,0.014639
3.891484,NO,4.024089,0.031429,0.008997
3.999185,NO,3.97416,0.036364,0.01206
0.582699,NO,3.980244,0.034444,0.011304
2.754659,NO,4.046659,0.033333,0.015275
1.72567,NO,3.963085,0.032857,0.012536
1.682828,YES,3.968844,0.035,0.007559
1.700372,YES,4.028777,0.03,0.009258
3.995085,NO,4.081722,0.03,0.009258
3.898188,NO,4.038127,0.033333,0.005
0.615143,NO,3.895041,0.028889,0.010541
0.650473,NO,4.008234,0.03375,0.00744
3.906911,NO,4.090871,0.034444,0.011304
3.288632,NO,4.072654,0.027,0.006749
4.090875,YES,3.941047,0.046667,0.005774
2.84113,NO,4.277914,0.04,0
2.832706,NO,4.224519,0.0325,0.005
2.784391,NO,4.026898,0.036,0.008944
1.761099,NO,4.167059,0.036667,0.005774
2.844949,NO,3.99804,0,0
2.796407,NO,3.982244,0.056,0.037148
2.838411,NO,4.176216,0.0425,0.0263
2.766874,NO,4.14348,0.036,0.005477
2.869074,NO,4.055837,0.0425,0.005
0.581322,NO,4.079882,0.03,0.018974
1.715039,NO,3.921133,0.04,0
1.768183,NO,4.038894,0.0275,0.005
2.861848,NO,4.053396,0.043333,0.017512
3.906604,NO,4.01198,0.04,0.012649
4.171017,NO,4.441273,0.04,0.018257
2.621878,NO,4.063154,0.055,0.017321
3.97946,YES,4.060289,0.035714,0.009759
2.87511,NO,4.08618,0.04,0.011547
2.801394,NO,3.969897,0.036667,0.015275
2.866645,NO,3.986171,0.026,0.008944
3.995262,NO,4.048636,0.035,0.007071
2.794612,NO,4.00334,0.0575,0.025
2.865646,NO,4.005557,0.0425,0.017078
2.79167,NO,3.999487,0.042,0.017889
3.994158,NO,4.035152,0.036667,0.01633
2.861809,NO,3.993626,0.05,0.008165
2.795202,NO,4.03008,0.0325,0.015
0.577385,NO,4.078329,0.036667,0.008165
0.578153,NO,4.054764,0.04,0.008165
2.795592,NO,3.940898,0.033333,0.010328
2.870278,NO,4.016116,0.028,0.008367
1.196269,YES,3.926371,0.043333,0.015275
1.5886,NO,3.989152,0.036,0.008944
2.877685,NO,4.166388,0.02625,0.009161
1.721313,NO,4.18172,0.031429,0.015736
2.81644,NO,3.901166,0.035,0.013784
2.898638,NO,3.995525,0.032857,0.007559
4.001457,YES,4.117383,0.028,0.007888
3.904145,NO,4.124539,0.031667,0.007528
3.999782,NO,3.957028,0.035,0.011952
2.777019,NO,4.079918,0.032857,0.007559
3.952778,NO,4.285419,0.02875,0.008345
2.842208,NO,4.295295,0.031429,0.006901
3.864052,NO,4.185483,0.04,0.012649
4.004491,NO,3.909046,0.0325,0.01165
1.742051,NO,3.876101,0.0325,0.007071
1.689161,NO,4.098857,0.03375,0.00744
1.950829,NO,4.251789,0.04,0.01633
1.584708,NO,3.997118,0.035556,0.011304
3.979859,NO,4.119619,0.034286,0.007868
3.997583,NO,3.974096,0.026667,0.010328
1.684023,NO,4.16619,0.036,0.011402
2.877786,NO,4.014948,0.038889,0.016159
1.721814,NO,4.117178,0.042,0.008367
2.790904,NO,4.059758,0.033333,0.010328
