@relation fluctuation_centroid_Mean

@attribute fluctuation_peak_PeakPosMean numeric
@attribute fluctuation_peak_PeakMagMean numeric
@attribute fluctuation_centroid_Mean {NO,YES}
@attribute rhythm_attack_time_Mean numeric
@attribute rhythm_attack_time_Std numeric

@data
3.997986,6386.21499,YES,0.03,0.005774
0.57757,6108.971778,YES,0.036667,0.010328
3.906727,6409.269261,YES,0.031429,0.006901
0.577462,5853.761186,NO,0.03,0.006325
3.999135,6601.319617,YES,0.0275,0.010351
2.796647,6201.843916,NO,0.03,0.008944
1.733696,6179.603089,NO,0.036,0.008944
3.899707,5896.892233,YES,0.02875,0.008345
2.863024,6184.05237,NO,0.031429,0.01215
2.872588,6052.59997,NO,0.028333,0.01472
3.909002,6223.427784,NO,0.032857,0.012536
4.005607,6070.331245,NO,0.032857,0.007559
2.859026,5771.322884,NO,0.03,0.028284
3.906444,6580.883143,YES,0.031667,0.01472
3.666183,4885.193813,YES,0.044,0.011402
2.850906,5543.543506,NO,0.05,0
2.858986,5615.485403,YES,0.046667,0.015275
0.575941,4981.787206,YES,0.04,0.018708
4.004042,5994.000283,YES,0.04625,0.014079
4.000418,5965.67974,YES,0.036,0.011402
1.68403,5376.304798,YES,0.055,0.021213
2.873146,5533.408077,YES,0.0525,0.032016
2.781332,5330.836027,YES,0.03,0.01
0.589049,5074.136223,YES,0.06,0.014142
2.859301,5222.083289,YES,0.04,0.014142
3.898456,5215.483062,YES,0.0425,0.022174
3.987981,5510.264845,NO,0.034,0.005477
1.717839,5705.118985,YES,0.035,0.007071
2.916518,7833.561445,NO,0,0
3.62334,5562.895302,NO,0.03,0
2.99334,6017.576591,NO,0.036667,0.005774
2.887732,4971.556444,NO,0,0
3.828566,5243.885433,YES,0.045,0.007071
0.598987,4827.738383,NO,0.035,0.007071
2.801528,5635.951876,YES,0.035,0.007071
2.740088,6305.733369,YES,0.036667,0.005774
3.849824,5178.287455,YES,0.032,0.013038
3.725239,5205.57687,NO,0.04,0.017321
2.820251,4556.878864,YES,0.036,0.008944
3.881039,5161.141402,NO,0.034,0.008944
3.81914,4509.483798,YES,0.0225,0.005
1.729096,4598.353963,NO,0.03,0.014142
2.75519,5512.707714,NO,0.028,0.006325
1.135079,30181.77341,YES,0.046667,0.030551
2.104114,7744.11332,YES,0.036,0.013416
3.879237,4783.864524,NO,0.03625,0.00744
3.866403,4639.651698,NO,0.03625,0.00744
3.107302,4737.420564,NO,0.032857,0.017995
3.847484,5304.810747,NO,0.0425,0.012583
2.814295,4378.388803,NO,0.036667,0.00866
1.813541,4896.145178,NO,0.04,0.014142
1.675532,4225.624997,NO,0.03125,0.014577
1.731126,4100.271283,NO,0.033333,0.005164
1.744913,4522.855002,NO,0.04,0.017889
3.786753,4966.133484,NO,0.036,0.011402
1.101343,31196.59971,YES,0.036,0.005477
3.960087,5700.483712,NO,0.03,0.01
4.000635,5490.447698,NO,0.03875,0.00991
1.669241,4872.099535,NO,0.03,0.005345
1.689755,5016.865356,NO,0.03,0.010541
0.587701,4611.200559,NO,0.038,0.011353
3.798137,4733.015555,NO,0.035,0.011785
3.923557,5759.934342,NO,0.035,0.011952
2.713254,5242.182995,NO,0.035,0.011952
2.754421,5767.080738,NO,0.0325,0.007071
2.856207,6642.997895,NO,0.031111,0.006009
3.789778,5485.800677,NO,0.032727,0.006467
3.862315,5061.248643,NO,0.037778,0.009718
3.092554,8068.590075,YES,0.0275,0.009574
0.584511,4124.956621,YES,0.038333,0.009832
4.000147,4433.122692,YES,0.05,0.016733
2.797857,4462.838269,YES,0.038889,0.015366
1.716276,4416.924887,YES,0.03625,0.011877
0.591074,4834.441412,YES,0.028571,0.008997
2.798817,4613.879257,YES,0.028182,0.015374
0.573921,4842.684121,YES,0.032857,0.012536
2.791478,5118.762266,YES,0.037,0.009487
2.860126,5209.122987,YES,0.032857,0.009512
3.997332,5343.344457,YES,0.035556,0.00527
1.677125,5106.270028,YES,0.04,0.013093
3.064611,8527.901759,YES,0.033333,0.012111
2.608701,4841.196905,NO,0.038571,0.01215
2.853678,5476.230189,YES,0.042,0.008367
3.995942,5568.403654,NO,0.033333,0.013229
3.909176,6262.465792,YES,0.04,0.014142
3.997629,6123.659691,YES,0.036667,0.008165
0.581889,5573.571592,YES,0.036,0.015166
3.903508,5975.195315,YES,0.037778,0.012019
3.996655,5777.851779,YES,0.046667,0.015055
1.671658,5776.75829,YES,0.035,0.011952
2.859746,6157.696037,YES,0.03,0.008165
3.996009,6147.508669,YES,0.03,0.008165
1.667016,5819.31956,YES,0.0325,0.013887
2.861424,6248.037104,YES,0.028333,0.01169
1.58526,5316.967826,YES,0.025,0.011952
0.590104,5983.504668,YES,0.031667,0.007528
1.718823,5972.024157,YES,0.028,0.011353
0.56484,5771.989303,YES,0.032857,0.01496
0.583488,5616.419334,YES,0.028333,0.009832
0.579275,5714.943395,YES,0.03,0.015275
2.788785,6308.799295,YES,0.03,0.014142
3.995063,5597.975457,YES,0.031,0.007379
3.905126,5851.706111,YES,0.03375,0.01598
1.715631,5881.104389,NO,0.033333,0.010328
3.996896,6102.874229,YES,0.034286,0.017182
2.782337,5915.633724,NO,0.043333,0.01633
0.724167,5505.912342,YES,0.0475,0.015
0.582255,4893.64294,NO,0.055,0.013784
1.722877,5260.250708,YES,0.04,0.01291
2.797189,5549.006095,NO,0.04125,0.013562
4.01884,5952.180547,YES,0.04,0.02
2.873519,6189.168966,NO,0.034,0.005477
3.90683,6512.272779,NO,0.032,0.013038
2.840638,6919.997448,NO,0.031667,0.01169
0.575146,6356.634662,YES,0.034,0.011402
2.830902,7264.828455,NO,0.04,0.020976
4.024908,5268.426564,NO,0.05,0
0.565533,5648.449244,NO,0.043333,0.023381
2.848921,5862.059865,NO,0.036667,0.020817
1.133684,10703.24078,NO,0.035,0.017321
3.656862,4336.054633,NO,0.058,0.013038
0.578483,4501.272297,YES,0.05,0.028284
1.712265,5088.815117,YES,0.025,0.005774
0.569147,4145.398021,YES,0.035,0.007071
2.847216,4228.718987,YES,0.0475,0.022174
3.993669,4948.740754,NO,0.04,0.017321
0.572938,4601.366473,YES,0.03,0.008944
0.581149,4620.430225,YES,0.048,0.023875
3.908888,4793.744136,YES,0.028571,0.014639
3.991683,4578.257966,NO,0.031111,0.01453
2.864815,4335.448344,YES,0.032857,0.012536
0.581648,4057.484516,YES,0.025,0.021213
3.997068,3983.957537,YES,0.034,0.005477
2.856016,4624.273102,YES,0.032,0.004472
3.906255,4513.159873,YES,0.028333,0.01169
2.375881,6067.991246,YES,0.036667,0.010328
1.602234,4585.313539,YES,0.046,0.019494
2.866202,5411.585704,YES,0.034286,0.009759
2.930666,5631.274605,YES,0.043333,0.013663
2.784983,5269.536992,YES,0.036667,0.020817
2.855847,5568.999398,NO,0.03,0.010954
0.575245,5257.977001,YES,0.03,0.008165
2.788149,5423.932572,YES,0.055,0.023805
3.997061,5070.036665,YES,0.053333,0.032146
3.89228,4933.841097,YES,0.05,0.028284
2.844209,5562.318424,YES,0.033333,0.005774
0.593943,4891.115515,YES,0.032,0.010954
2.743559,4801.126277,YES,0.043333,0.018619
0.582822,5115.191044,YES,0.0375,0.01165
2.940271,5290.823335,YES,0.03,0.01
0.564284,4837.010554,YES,0.036,0.016733
2.634072,4961.144943,NO,0.032222,0.016415
1.727424,5429.340863,NO,0.0325,0.01165
3.970134,4646.329748,NO,0.03375,0.005175
1.75372,5126.456958,NO,0.028333,0.009832
3.975041,4551.490033,NO,0.03625,0.01685
2.864186,5493.905837,NO,0.04,0.015492
1.678912,4953.522668,NO,0.035714,0.009759
4.000148,5551.555251,NO,0.033333,0.013663
1.684004,5133.791154,YES,0.03875,0.003536
5.181129,4455.030825,NO,0.044286,0.019024
3.987458,5718.844701,NO,0.0275,0.004629
3.936445,5815.113481,NO,0.031429,0.013452
2.86025,5527.97437,NO,0.031429,0.00378
2.86159,5689.171068,YES,0.026667,0.01118
0.827404,6914.0481,NO,0.025,0.005774
1.055954,7460.97386,YES,0.028,0.013038
4.059684,4561.566767,NO,0.03375,0.011877
3.998201,4751.768521,NO,0.04,0.012247
3.902782,4553.828877,NO,0.036,0.005477
3.995104,4329.563587,NO,0.035,0.020736
3.998884,4786.018393,NO,0.0375,0.012583
3.923266,5241.908614,NO,0.0375,0.005
3.996539,5919.011342,YES,0.026,0.005477
2.858247,4207.640726,NO,0.03125,0.006409
1.72719,4893.278505,YES,0.038571,0.015736
3.995843,5525.939392,NO,0.035,0.026458
0.577319,5228.64593,YES,0.056,0.031305
4.005121,5691.630708,NO,0.05,0.014142
2.868896,4947.42556,NO,0.04,0.017321
2.875505,4129.308997,NO,0.04,0.01
0.554363,4409.87846,YES,0.026,0.011402
3.997184,5477.454292,YES,0.048,0.017889
0.595165,5682.414446,YES,0.035,0.01291
3.890334,5663.678438,YES,0.031667,0.019408
1.771865,5454.23467,YES,0.0425,0.009574
1.751204,6231.055523,YES,0.03375,0.01685
2.864062,5778.41917,YES,0.032,0.010954
0.59094,5710.790523,YES,0.036,0.011402
2.848015,5294.299326,YES,0.028333,0.01169
0.581696,5289.021605,YES,0.0575,0.012583
1.715458,6306.015073,YES,0.0325,0.012583
2.874474,5969.671059,YES,0.04,0.01
2.930929,5752.318776,YES,0.033333,0.025166
2.860821,5590.696838,YES,0.048333,0.020412
3.662986,4474.00623,YES,0.033333,0.012111
2.94529,6084.032823,YES,0.026,0.015166
3.997242,5674.561416,YES,0.04,0.016733
0.57802,5539.795531,YES,0.05,0.007071
1.733421,5555.593542,YES,0.0375,0.009574
0.601471,5530.155613,YES,0.04,0.007071
0.582626,5535.231421,YES,0.038571,0.014639
0.578216,5315.50121,YES,0.03,0.014142
3.999409,5625.83907,YES,0.048333,0.009832
1.712172,5701.317949,NO,0.036667,0.005774
2.935964,6857.655069,YES,0.0275,0.01165
0.559159,5274.08634,YES,0.062,0.033466
1.761063,5890.199747,YES,0.064,0.015166
2.94088,6009.753523,YES,0.0525,0.012583
2.858472,5772.995039,YES,0.042,0.013038
3.95916,8184.906681,NO,0.04,0
5.206179,6766.613765,NO,0.0375,0.009574
3.995832,5846.398082,YES,0.03125,0.01126
3.994211,6674.471246,NO,0.04,0.008944
3.990455,6090.653607,YES,0.032,0.007888
2.851876,7041.877667,NO,0.048,0.013038
2.773225,5397.879159,YES,0.031429,0.008997
2.932882,6352.379994,NO,0.038333,0.009832
3.996342,5934.746821,YES,0.036667,0.010328
3.975766,6353.490676,NO,0.036,0.008433
2.931373,5928.438952,YES,0.034444,0.008819
3.998356,6836.200309,YES,0.033333,0.015811
2.926492,6158.223181,YES,0.0375,0.010351
4.075287,6466.204944,YES,0.035714,0.015119
1.71535,5442.992137,YES,0.034444,0.011304
0.730824,6010.096728,YES,0.032,0.013038
3.992123,7349.934736,NO,0.035,0.01069
3.995022,5306.978405,NO,0.04,0.008165
0.57702,5163.354736,YES,0.03,0.008944
1.704474,5000.697456,YES,0.027143,0.007559
2.855673,4869.09583,NO,0.0375,0.012817
1.713825,5183.113691,YES,0.033636,0.00809
3.902352,5528.729469,YES,0.03,0.007071
2.929878,5701.237481,YES,0.026154,0.006504
3.90345,5397.468356,NO,0.02875,0.006409
4.042776,5625.301667,NO,0.038,0.013038
3.997543,5732.791425,NO,0.03,0.007559
3.90308,4997.142604,YES,0.031429,0.017728
2.950621,5552.032451,YES,0.03125,0.01126
1.80585,5613.19489,YES,0.036667,0.015055
1.84157,5497.737495,YES,0.036667,0.012111
4.003888,9308.266558,NO,0.055,0.020817
0.580719,4266.667994,YES,0.036,0.011402
2.846911,4852.207066,YES,0.053333,0.015275
1.68908,5652.322651,YES,0.036667,0.012111
3.985165,5447.584664,YES,0.0275,0.004629
3.998607,5199.088764,YES,0.032857,0.011127
0.566039,5166.108659,YES,0.02,0.008165
3.990671,5249.534288,NO,0.04,0.008165
2.790746,4949.7792,YES,0.05,0.008165
3.996285,5054.730161,YES,0.0325,0.012583
1.721662,4583.67005,YES,0.038,0.010954
3.876235,4515.664493,NO,0.035714,0.012724
2.853123,5168.089663,YES,0.04,0.008165
1.767496,6207.785103,YES,0.04,0.021602
3.647429,7198.257722,YES,0.036,0.008944
3.702198,6149.376788,YES,0.031,0.007379
1.73516,5581.894588,YES,0.03375,0.011877
2.864489,5985.822261,YES,0.036667,0.013663
1.706724,6495.351536,NO,0.03,0.008165
2.844602,6368.280431,NO,0.0325,0.015
2.850247,6524.917328,YES,0.034286,0.007868
1.682718,6221.663615,NO,0.034286,0.011339
3.986185,6354.700951,NO,0.036,0.013416
3.89933,6193.439871,YES,0.04,0.02
2.87754,6185.397826,NO,0.036667,0.005164
3.977108,6774.120502,NO,0.0325,0.012583
2.807316,6338.997618,YES,0.03375,0.009161
2.855501,6212.165072,NO,0.028571,0.013452
0.574052,6150.278769,YES,0.03,0.008944
0.585418,6195.246058,YES,0.03,0.01
0.656912,4810.4625,YES,0.03,0.008165
0.545132,5466.722181,YES,0.032222,0.008333
2.941956,5710.739047,YES,0.038333,0.01472
3.149852,6113.061063,YES,0.032,0.008367
3.890262,5592.136583,YES,0.045,0.017321
3.996603,6639.495155,NO,0.031429,0.00378
3.996968,6351.306987,NO,0.032857,0.007559
0.55855,5645.630736,NO,0.03,0.020976
2.868109,5703.394626,YES,0.032,0.008367
3.916359,5108.800604,YES,0.025,0.007071
2.867126,5008.239741,NO,0.031429,0.008997
4.069856,5507.779926,NO,0.03,0.01633
1.671181,5310.164262,YES,0.034286,0.013973
0.614288,5420.500492,NO,0.0325,0.005
3.99743,5528.170229,NO,0.021667,0.009832
3.996462,5922.836291,NO,0.031429,0.016762
1.583327,4486.903236,YES,0.034286,0.009759
2.850831,5080.741607,NO,0.03625,0.013025
1.705264,5364.658068,YES,0.0475,0.009574
1.714268,5941.045102,YES,0.033333,0.025033
1.714724,4893.22035,YES,0.042,0.013038
2.954088,5321.392875,YES,0.04125,0.012464
3.892049,5106.053647,NO,0.036667,0.005164
0.580972,5428.394374,YES,0.032857,0.01976
3.897744,5122.931927,YES,0.03625,0.013025
4.100187,5248.323488,YES,0.034,0.011402
0.59968,5048.611264,YES,0.041429,0.014639
3.902579,5342.784021,YES,0.041429,0.008997
1.72242,5463.18687,YES,0.03125,0.006409
3.99821,5019.936458,YES,0.027143,0.013801
3.905657,5591.232691,YES,0.036667,0.008165
2.856734,5707.196108,YES,0.03875,0.012464
4.482832,5941.88072,NO,0.035,0.005477
3.854612,5943.379132,NO,0.0425,0.009574
4.235053,8288.429076,NO,0.026667,0.015275
3.926314,7617.966488,NO,0.038,0.004472
0.588322,5422.416943,NO,0.04,0
3.052532,7163.987271,NO,0.033333,0.005774
3.873743,7048.145341,NO,0.0425,0.012583
4.002419,7978.202151,NO,0.03,0.014142
3.92142,7617.799765,NO,0.0375,0.009574
3.998665,5548.859185,NO,0.036667,0.005774
2.981323,6192.165438,NO,0.04,0
3.231467,5998.157021,NO,0.04,0
3.69918,6155.831215,NO,0.037,0.013375
4.000318,6177.232958,NO,0.035714,0.007868
2.87164,5541.670899,NO,0.031429,0.015736
4.950009,5448.797023,NO,0.046,0.008944
0.571573,5462.940609,NO,0.03,0.014142
3.984561,6219.067315,NO,0.03125,0.012464
2.823407,5820.481553,YES,0.028571,0.014639
3.999372,5544.745524,NO,0.025,0.012247
2.802035,5440.883914,YES,0.035,0.016432
2.861003,5656.264776,NO,0.036,0.018166
3.964031,5845.664769,NO,0.038333,0.01169
2.793989,5784.126324,NO,0.043333,0.010328
0.938115,8856.356123,NO,0.032,0.019235
1.577872,4688.018286,YES,0.0275,0.005
3.996572,5597.793067,YES,0.031429,0.006901
4.061279,5551.534732,YES,0.034286,0.007868
1.734824,5627.41139,YES,0.032857,0.009512
1.739593,5930.528266,NO,0.031429,0.01069
1.738933,5890.771212,YES,0.038,0.013038
3.999483,5790.011249,YES,0.033333,0.013229
0.630528,5171.379359,YES,0.03,0.005774
2.783394,5288.214618,NO,0.044286,0.018127
2.845491,5246.059696,YES,0.036667,0.017512
0.614864,4710.214177,NO,0.028889,0.010541
2.766859,4586.171805,YES,0.033333,0.005164
1.868067,5693.046235,NO,0.034286,0.015119
1.702742,4997.24188,YES,0.04,0.014142
1.692879,6019.473012,NO,0.034444,0.010138
2.833049,6684.659506,YES,0.034286,0.013973
2.612666,5175.463569,YES,0.04,0.008165
1.785715,5774.560943,YES,0.036667,0.011547
1.762519,6726.460695,YES,0.031667,0.013292
2.792028,5424.062066,YES,0.043333,0.015275
2.842134,5090.988103,NO,0.026667,0.015275
2.967885,7309.76151,YES,0.04,0.008165
1.68644,5313.987592,YES,0.0375,0.009574
2.856125,5596.801249,YES,0.033333,0.011547
0.606254,4808.19684,YES,0.04,0.01
1.705082,5873.933788,YES,0.0425,0.015
1.903362,6662.330481,YES,0.04,0.014142
2.782946,5230.339232,YES,0.03,0.014142
3.843507,5225.7255,NO,0.04,0.01
2.957027,5363.641925,NO,0.05,0.02
1.201103,9706.951336,YES,0.036667,0.011547
2.612217,7069.747478,NO,0.05,0.014142
2.861287,6805.3528,NO,0.04,0
2.854623,6353.872622,NO,0.045,0.019149
2.751341,7127.580584,NO,0.036667,0.005774
2.835433,7677.343136,NO,0.045,0.021213
2.869471,5832.294375,NO,0.045,0.007071
2.77312,5323.872579,NO,0.04,0.01633
2.865587,5098.877994,NO,0.045,0.01
2.746538,6109.700016,NO,0.036,0.008944
4.001771,4957.586394,NO,0.04,0.008944
2.778802,6491.03645,NO,0.04,0.008165
3.370504,5333.916159,NO,0.032,0.004472
1.714298,4336.255912,NO,0.036,0.005477
3.027697,4731.321809,NO,0.035,0.016432
1.783249,5716.815611,NO,0.034,0.013416
2.78406,4598.210419,NO,0.038,0.016432
2.983614,5933.879862,NO,0.032,0.008367
3.997878,4654.995014,NO,0.035,0.01291
3.915004,4784.99203,NO,0.034286,0.009759
3.946181,6451.678478,NO,0.0325,0.012583
3.8995,5764.567079,NO,0.028,0.008367
3.876728,5699.52942,NO,0.03,0.008165
3.974848,5748.124682,NO,0.031667,0.007528
1.729667,4853.165118,YES,0.044,0.015166
2.880685,6787.536611,YES,0.03,0.017321
3.920628,6504.609546,NO,0.06,0.014142
3.897868,6720.734904,NO,0.025,0.021213
3.936949,8277.706313,NO,0.045,0.007071
3.896764,7889.765659,NO,0.03,0.017321
3.996824,7184.596575,NO,0.045,0.007071
3.999337,5751.552742,YES,0.03,0.014142
3.828002,6560.839546,NO,0.04,0
3.972464,5046.416839,NO,0.06,0.014142
3.922644,7622.909667,NO,0.043333,0.005774
3.945976,5118.10774,NO,0.05,0.017321
3.941075,6253.995454,NO,0.033333,0.011547
3.150908,6117.13852,NO,0.05,0
2.623753,5593.878833,YES,0.031,0.009944
3.997431,5080.803519,NO,0.031429,0.006901
1.729727,5523.632901,YES,0.036,0.021187
3.904435,5864.371064,NO,0.032857,0.009512
3.99511,6415.264828,NO,0.028,0.008367
1.718181,5297.005306,NO,0.04,0.014142
3.891656,5215.875017,NO,0.036,0.013416
2.941065,5193.781206,NO,0.034286,0.019024
1.684596,4593.985696,NO,0.027,0.013375
0.624164,5063.027597,YES,0.028,0.008367
2.851915,5295.696585,NO,0.03,0.01
3.927752,5675.684155,NO,0.037143,0.01976
2.858222,5302.129638,NO,0.037143,0.013801
3.995813,6381.016183,NO,0.04,0.011547
2.801259,5478.589789,NO,0.03625,0.015059
0.857124,7378.329964,NO,0.034,0.008944
0.53461,4953.251031,YES,0.034444,0.00527
2.941185,5543.59663,YES,0.028333,0.016021
0.590629,5315.339443,YES,0.032857,0.01496
1.670553,5505.48579,YES,0.04,0.012649
2.862944,5739.906883,YES,0.03,0.011952
1.761136,6025.204765,YES,0.03125,0.014577
3.996897,5754.207765,NO,0.028,0.004472
2.933854,5861.312442,YES,0.035,0.013093
0.576287,5219.041737,YES,0.035,0.015119
1.759781,5632.230918,YES,0.035714,0.019881
3.997457,5644.795977,YES,0.035,0.016903
2.85907,5362.703469,YES,0.03,0.014142
0.580546,3385.009392,NO,0.034286,0.011339
1.769117,5671.442748,YES,0.03,0.01118
2.934857,5821.144842,YES,0.032,0.008367
0.578589,6037.713751,YES,0.035,0.013784
0.592414,6105.932234,YES,0.036667,0.012111
1.726367,4830.800192,YES,0.032,0.013038
2.789655,5320.366951,YES,0.025,0.009258
2.868247,5705.062386,YES,0.03,0.011547
0.578757,5330.891625,YES,0.0375,0.034034
1.724261,6027.210393,YES,0.032,0.004472
0.591147,5091.027603,NO,0.0425,0.009574
0.562249,4972.378909,YES,0.034286,0.012724
2.939806,5601.858623,YES,0.036667,0.008165
1.717366,5242.803185,YES,0.02375,0.00744
0.866579,8186.668121,YES,0.02,0.007071
2.666069,5659.856862,YES,0.03875,0.014577
1.755286,5624.728702,NO,0.037143,0.011127
2.849614,5618.947221,NO,0.032222,0.006667
4.941471,5842.557481,NO,0.03875,0.00991
2.859553,5666.35642,NO,0.04,0.014142
2.857217,5606.534348,NO,0.033333,0.005164
2.778032,5146.962988,NO,0.032857,0.007559
2.857966,5799.614457,NO,0.025,0.005477
2.816945,5552.76488,YES,0.035,0.012247
4.006365,5933.93509,NO,0.032222,0.006667
4.001686,5305.20159,NO,0.032857,0.011127
1.67549,5446.257797,NO,0.033333,0.005164
0.576027,5036.842199,NO,0.036,0.013416
3.706,6790.307639,NO,0.03,0.008944
0.625583,5007.552866,YES,0.032857,0.018898
3.966666,5732.126265,NO,0.03,0.007071
2.8693,6015.276251,YES,0.042,0.013038
2.78382,6009.131105,NO,0.04,0.007071
3.999605,4905.190059,YES,0.02625,0.005175
4.022802,5549.113568,NO,0.032222,0.006667
2.86547,5766.824877,YES,0.03125,0.003536
2.854682,5918.401704,NO,0.031429,0.006901
2.85236,4935.710542,NO,0.0425,0.015
3.979515,5388.39763,NO,0.038,0.019235
4.048107,5430.503738,NO,0.036,0.008944
3.990253,5084.053638,YES,0.038571,0.018645
2.850572,5497.135191,NO,0.03,0.007559
3.996629,5962.022164,NO,0.027143,0.011127
2.62648,4586.621994,YES,0.038,0.013038
0.581134,5355.782132,YES,0.0375,0.017078
2.857491,5446.143615,YES,0.036,0.019494
1.690247,5360.408734,YES,0.026667,0.005164
0.579448,5427.32687,YES,0.033333,0.007071
3.997095,5765.720126,YES,0.03375,0.009161
2.784551,5423.767101,YES,0.035,0.016432
0.579118,5336.72769,YES,0.0425,0.009574
1.674489,6035.833513,YES,0.034,0.011402
2.871903,5905.405957,YES,0.0375,0.009574
1.7146,5950.074244,NO,0.032857,0.01496
2.784216,5973.579999,YES,0.044,0.008944
0.548411,3164.152668,YES,0.033,0.00483
0.581653,3774.812472,YES,0.027778,0.006667
0.587884,3907.514427,YES,0.035,0.005477
0.566617,3280.26771,NO,0.035,0.01291
3.999038,3707.292203,YES,0.030909,0.009439
1.730872,3795.44973,YES,0.03125,0.00991
3.91113,3833.566452,NO,0.03625,0.011877
3.99588,4208.291249,NO,0.025556,0.00527
1.66301,3477.311351,NO,0.037,0.009487
1.721626,3320.501148,NO,0.036,0.005164
2.872052,3794.452371,YES,0.03,0.008165
3.899381,3784.37099,NO,0.03,0
2.869956,3653.920887,NO,0.032,0.013038
3.997053,3819.809238,NO,0.032727,0.007862
3.892289,3795.632864,NO,0.03,0.014142
3.70574,5334.621291,NO,0.03,0
3.924196,5611.10337,NO,0.03,0
3.993428,4107.61204,NO,0.035,0.021213
3.880303,3838.285451,NO,0.04,0.017321
4.00287,4772.351454,NO,0.03,0
3.938731,4215.907783,NO,0.03,0
3.785191,5273.327857,NO,0.04,0.01
3.99928,4015.478447,NO,0.03,0
3.84939,4865.598132,NO,0.026667,0.005774
3.969829,4422.570603,NO,0.03,0
2.969538,4229.185458,NO,0.036667,0.011547
5.016102,3460.57906,NO,0.03,0
3.958278,5085.39916,NO,0.03,0
3.997243,4914.585046,NO,0.03,0
3.141259,5058.562286,NO,0.036667,0.005774
0.530255,4404.437859,YES,0.03,0.009428
1.719041,5771.008611,YES,0.027273,0.007862
2.943682,5032.440095,YES,0.026667,0.010328
0.574545,5530.765496,YES,0.032222,0.008333
2.946379,5986.939377,YES,0.033333,0.01118
0.574277,5685.005682,YES,0.048333,0.018348
3.905046,5647.882546,YES,0.03,0.018974
2.932285,5892.382095,YES,0.035,0.017321
3.892865,5810.415301,YES,0.0425,0.012583
2.864166,4820.555294,YES,0.028333,0.01169
3.996712,5731.185317,YES,0.025,0.005477
0.561945,5189.446593,YES,0.025,0.008367
1.715809,5179.537977,YES,0.023333,0.011547
2.637054,4415.628315,YES,0.032222,0.008333
0.592048,4841.251446,NO,0.032,0.013166
2.944535,6424.042968,YES,0.03375,0.011877
0.591537,5342.737001,YES,0.027143,0.007559
4.042753,5556.328315,NO,0.032857,0.00488
2.866192,7055.79345,NO,0.0225,0.008864
3.996138,5667.187589,YES,0.03,0.01069
2.946417,5508.005684,YES,0.035,0.016432
1.718913,6179.015703,YES,0.028889,0.00928
1.704282,5847.440621,YES,0.04375,0.011877
2.947427,6424.711748,YES,0.037143,0.011127
2.809329,5329.390165,YES,0.04,0.012247
1.292822,5945.003875,NO,0.043333,0.015275
4.000295,6329.946535,NO,0.033333,0.013663
3.993415,6142.882827,NO,0.027143,0.007559
0.56535,5668.748058,YES,0.028,0.021679
0.586509,5774.36298,YES,0.041429,0.015736
2.869068,5979.100604,YES,0.034444,0.01236
0.561505,5627.705084,YES,0.035714,0.007868
1.71349,6150.888301,YES,0.041667,0.019408
2.79006,5664.801064,NO,0.028333,0.017224
2.880833,5985.161982,YES,0.026,0.01075
2.866725,5618.829961,YES,0.038,0.021679
1.679059,4966.924505,NO,0.034286,0.015119
2.856873,5739.340929,NO,0.033333,0.005164
3.136078,6157.576112,NO,0.0375,0.010351
3.502563,8223.140381,YES,0.0275,0.012583
1.582084,4855.542316,NO,0.030909,0.013003
1.773833,6545.549928,NO,0.04,0.008165
0.59945,5454.506965,YES,0.041667,0.01472
1.726009,6357.240553,NO,0.045,0.010488
3.997525,6559.093848,NO,0.03,0
0.581195,6009.014366,NO,0.038333,0.017224
2.791655,6961.619224,YES,0.031,0.007379
2.836545,7000.018216,NO,0.026667,0.012111
1.787209,6641.767593,YES,0.0375,0.013887
3.997939,7025.232444,NO,0.033333,0.008165
1.759126,6184.264264,NO,0.03,0.012649
1.682251,6709.15472,NO,0.03875,0.014577
1.737802,6120.724636,YES,0.032857,0.022147
1.720691,6528.643803,NO,0.047143,0.009512
3.651609,4444.15123,YES,0.0325,0.005
0.577117,5088.523704,YES,0.044,0.018166
0.577906,4633.089399,YES,0.05,0.017321
0.578383,4525.419825,YES,0.038,0.010954
3.998581,5068.214565,YES,0.0425,0.009574
1.711725,5971.323637,YES,0.03,0.011547
0.561001,5319.637206,YES,0.028,0.004472
0.57832,4942.863833,YES,0.046,0.008944
3.886979,5320.106639,YES,0.036,0.013416
3.995431,4945.723739,YES,0.0325,0.005
0.583587,4575.405733,YES,0.043333,0.015275
1.664068,4601.717954,YES,0.036667,0.015275
0.576504,5430.00552,YES,0.03,0.016733
3.99375,5837.139672,NO,0.034,0.008944
2.111935,6113.607012,YES,0.023333,0.005164
3.669004,5556.194464,NO,0.028571,0.006901
1.736974,5562.408166,YES,0.031667,0.01169
2.880029,5548.510975,YES,0.0225,0.009574
1.679787,5424.573825,NO,0.036,0.019494
0.58536,5339.485757,YES,0.035,0.012247
0.575776,5045.918334,NO,0.046667,0.023094
3.846916,5883.958451,NO,0.048333,0.013292
1.729744,5440.835896,YES,0.04,0.01633
1.679725,5327.777223,YES,0.04,0.018257
2.85126,5631.184942,NO,0.036,0.008944
2.868476,5283.972636,YES,0.03,0.010954
3.926667,5074.564069,YES,0.038571,0.015736
3.653901,5752.472564,YES,0.03,0.008165
0.588295,5981.988947,YES,0.0375,0.018323
3.995269,5895.937582,YES,0.041429,0.014639
