@relation spectral_mfcc_Mean_12

@attribute spectral_mfcc_Mean_12 {NO,YES}
@attribute spectral_mfcc_Mean_13 numeric
@attribute spectral_mfcc_Std_1 numeric
@attribute spectral_mfcc_Std_2 numeric
@attribute spectral_mfcc_Std_3 numeric

@data
NO,0.213155,0.218626,0.182782,0.24344
NO,0.217001,0.179558,0.212516,0.259281
NO,0.201826,0.233928,0.162739,0.274148
NO,0.160266,0.271384,0.210071,0.28092
NO,0.197821,0.495343,0.441017,0.229035
NO,0.237682,0.363868,0.301481,0.253238
NO,0.217072,0.250117,0.214259,0.258637
NO,0.208833,0.264794,0.228772,0.249729
NO,0.204235,0.271998,0.239707,0.268896
NO,0.199943,0.26052,0.287134,0.218494
NO,0.251833,0.189783,0.254361,0.293429
NO,0.005329,0.354199,0.209163,0.335222
NO,0.014254,0.246951,0.19309,0.176034
YES,-0.011627,0.288141,0.27609,0.158113
YES,0.118185,0.248782,0.33836,0.199417
NO,0.084336,0.264443,0.3625,0.279479
NO,0.106456,0.337837,0.350258,0.223797
NO,0.040265,0.387133,0.367164,0.176277
YES,0.106215,0.372122,0.359916,0.338381
NO,0.094411,0.267348,0.308137,0.253361
YES,0.104544,0.310908,0.406458,0.232819
YES,0.016031,0.218823,0.42468,0.252258
YES,0.056829,0.248813,0.383884,0.27161
NO,0.081194,0.283864,0.31681,0.211244
NO,0.045506,0.321938,0.361113,0.218625
NO,0.047531,0.322127,0.296625,0.341897
YES,0.017078,0.572929,0.188066,0.435481
YES,-0.437298,0.611936,0.216766,0.263966
YES,-0.255001,0.457727,0.282019,0.201335
NO,0.268968,0.445666,0.232822,0.326694
NO,0.284321,0.536948,0.205029,0.21743
NO,0.121502,0.293891,0.224001,0.172827
NO,-0.059945,0.534417,0.214606,0.180146
NO,0.184478,0.473957,0.231576,0.201218
NO,-0.467801,0.586015,0.372593,0.329069
NO,-0.803677,0.370232,0.270935,0.261196
YES,-0.881842,0.465631,0.287955,0.192636
YES,0.063555,0.28803,0.227129,0.290104
NO,0.128802,0.566542,0.30103,0.21434
NO,-0.088493,0.275002,0.116135,0.152212
NO,-0.490721,0.364411,0.265049,0.133811
YES,0.130114,0.456075,0.742043,0.225634
NO,-0.253261,0.402175,0.226408,0.107683
NO,-0.477768,0.250487,0.1671,0.115875
NO,-0.096624,0.545963,0.241002,0.272367
YES,0.179246,0.413333,0.239794,0.188835
YES,-0.096983,0.495549,0.208948,0.143489
YES,-0.05282,0.857167,0.269067,0.148753
NO,0.006054,0.599304,0.299062,0.19353
NO,0.185389,0.552269,0.208877,0.241169
NO,-0.133476,0.278074,0.20815,0.151001
NO,-0.053283,0.460544,0.293465,0.199224
NO,0.043681,0.453871,0.216623,0.210353
NO,0.071086,0.425447,0.267672,0.318247
NO,-0.067941,0.249823,0.257895,0.190204
NO,0.075873,1.047899,0.498677,0.31019
NO,-0.111494,1.259124,0.83523,0.834807
YES,0.293229,1.451695,0.630396,0.526316
NO,-0.118406,0.809744,0.712054,0.472463
YES,0.394945,0.764117,0.770176,0.399146
YES,0.240834,0.952442,0.543054,0.346476
YES,0.291568,0.593019,0.504237,0.399979
NO,0.002522,0.63462,0.332996,0.301632
NO,0.15179,0.551062,0.263035,0.234843
NO,-0.01178,0.360541,0.265676,0.187989
NO,0.293235,0.492811,0.319345,0.273298
NO,0.184013,0.325822,0.277509,0.228803
NO,-0.046884,0.716885,0.185089,0.404248
NO,0.029155,0.443931,0.198842,0.275912
NO,0.009572,0.666155,0.237287,0.321167
NO,0.014492,0.632314,0.254634,0.294276
NO,0.038153,0.776344,0.354186,0.290535
NO,0.038341,0.667826,0.209907,0.310912
NO,0.001418,0.695916,0.257653,0.337719
NO,0.024741,0.652831,0.353243,0.328206
NO,-0.013454,0.639077,0.326279,0.42374
NO,0.003469,0.625626,0.29335,0.349263
NO,0.031288,0.581256,0.257551,0.301082
NO,0.065458,0.669344,0.263474,0.265051
NO,0.062121,0.55281,0.223443,0.305352
YES,0.105517,1.420497,0.480585,0.388988
YES,0.070562,0.128155,0.15787,0.165147
YES,0.041381,0.163571,0.14543,0.137201
NO,0.00434,0.172036,0.137254,0.160828
YES,0.100919,0.221179,0.120745,0.12816
NO,0.079427,0.181689,0.161224,0.156543
NO,0.131826,0.171411,0.14959,0.153536
NO,0.049185,0.2176,0.138753,0.126368
NO,0.192381,0.161218,0.148974,0.119573
NO,0.089305,0.325827,0.485346,0.246586
NO,0.042738,0.226603,0.174736,0.208206
NO,0.012018,0.126178,0.150111,0.150858
YES,0.142704,0.160626,0.139263,0.141405
NO,0.006352,0.235256,0.287439,0.169398
NO,-0.186487,0.337916,0.279026,0.212404
YES,-0.031564,0.204971,0.149075,0.131405
NO,-0.090945,0.374687,0.215436,0.180599
NO,-0.2602,0.25215,0.168279,0.1162
NO,0.090384,0.321556,0.199489,0.153088
NO,0.042942,0.188562,0.172272,0.164261
NO,0.041593,0.216313,0.207969,0.156393
NO,0.051463,0.255258,0.131653,0.239796
NO,-0.143696,0.189749,0.155078,0.206576
NO,-0.026484,0.194527,0.172491,0.092358
NO,-0.11822,0.291618,0.150125,0.28282
NO,-0.209707,0.378684,0.230338,0.23594
NO,-0.209243,0.388847,0.282151,0.247356
NO,0.031963,0.271771,0.183286,0.169184
NO,0.003324,0.291118,0.175495,0.160803
NO,0.003187,0.19999,0.160117,0.117252
NO,0.047223,0.188838,0.18805,0.150347
NO,-0.094518,0.206151,0.191672,0.166186
NO,-0.156462,0.266674,0.23425,0.144715
NO,0.008607,0.150673,0.177229,0.154664
NO,0.055976,0.188263,0.12138,0.165356
NO,-0.046552,0.17226,0.193952,0.189505
NO,-0.051275,0.245785,0.206167,0.157762
NO,-0.118356,0.228559,0.200075,0.158649
NO,-0.08976,0.429952,0.43792,0.177983
NO,-0.099612,0.338043,0.221698,0.146178
NO,-0.185579,0.368367,0.3053,0.193294
NO,-0.060236,0.348877,0.305099,0.207936
NO,-0.077959,0.377434,0.302405,0.308446
NO,-0.055402,0.532349,0.175244,0.175387
NO,0.011896,0.306161,0.211742,0.181938
NO,0.110642,0.388658,0.135545,0.185498
NO,0.019934,0.487135,0.368999,0.160883
NO,-0.066348,0.320629,0.183985,0.182986
NO,0.132709,0.491362,0.190196,0.204903
NO,0.165506,0.335654,0.283368,0.160955
NO,-0.012662,0.412058,0.1926,0.230024
NO,0.140617,0.490605,0.175393,0.21386
YES,0.059021,0.16059,0.306235,0.296586
YES,0.208353,0.178869,0.276039,0.186349
NO,0.163667,0.133065,0.281894,0.18436
NO,0.144441,0.234728,0.090541,0.12571
NO,0.005766,0.19012,0.320017,0.272139
NO,-0.249741,0.227074,0.332942,0.15794
NO,-0.193979,0.168734,0.14387,0.147024
YES,0.329153,0.142623,0.191229,0.17431
YES,0.178014,0.149936,0.318794,0.218373
NO,0.027114,0.181098,0.206095,0.192211
YES,0.174365,0.171487,0.206014,0.101371
YES,0.116629,0.379625,0.41432,0.276859
YES,0.06976,0.21799,0.219483,0.195956
YES,0.022705,0.19728,0.157068,0.135149
NO,-0.286966,0.323613,0.286473,0.199581
NO,-0.73509,0.232904,0.271615,0.164926
NO,-0.177244,0.365881,0.283803,0.196986
NO,-0.350813,0.214862,0.205426,0.200421
NO,-0.05308,0.229908,0.108226,0.13322
NO,-0.208931,0.156579,0.144771,0.172345
NO,-0.378089,0.207764,0.210476,0.26643
NO,-0.432871,0.147825,0.167684,0.195674
NO,-0.235265,0.155329,0.134738,0.216713
NO,-0.313433,0.211278,0.196078,0.169906
NO,-0.356787,0.126318,0.133724,0.161023
NO,-0.226804,0.265087,0.251917,0.1747
NO,-0.275229,0.178736,0.192419,0.146924
NO,-0.224107,0.257558,0.197091,0.214092
NO,-0.293901,0.190945,0.195834,0.152845
NO,0.017935,0.237091,0.148192,0.161888
NO,0.067205,0.224789,0.160185,0.173481
NO,0.124067,0.344535,0.221802,0.175456
NO,0.129366,0.480836,0.358884,0.180876
NO,0.017822,0.489933,0.310001,0.165585
NO,0.060186,0.421255,0.359926,0.196519
NO,0.134361,0.445753,0.24729,0.152355
NO,0.120301,0.466574,0.388324,0.210048
NO,0.157774,0.527318,0.358933,0.187697
NO,0.044213,0.38093,0.304782,0.221122
NO,0.04516,0.344988,0.344097,0.170325
NO,0.110086,0.432695,0.34352,0.18628
NO,0.224816,0.648311,0.480514,0.258534
NO,0.18196,0.50399,0.355496,0.201018
YES,0.161998,0.644262,0.455817,0.172392
YES,0.184404,0.346858,0.229426,0.243421
YES,0.264813,0.395227,0.280324,0.201775
NO,0.040495,0.908844,0.336849,0.34042
NO,-0.008109,0.30831,0.197686,0.169388
NO,0.000448,0.349773,0.183274,0.190295
NO,0.015545,0.417049,0.230212,0.181346
YES,0.015262,0.338129,0.296779,0.283948
NO,0.023816,0.287239,0.27972,0.160997
NO,-0.196965,0.344705,0.292226,0.232546
NO,-0.16797,0.36999,0.209273,0.273791
NO,0.183383,0.273899,0.219708,0.185123
NO,0.155991,0.320661,0.229249,0.149264
NO,-0.055847,0.358473,0.271969,0.181526
NO,-0.075767,0.314973,0.275232,0.167626
NO,-0.179409,0.194819,0.207826,0.138637
YES,-0.09729,0.237761,0.190804,0.174689
NO,-0.33834,0.21245,0.169977,0.266542
YES,0.017981,1.02371,0.176627,0.191718
NO,0.01557,0.299842,0.175193,0.188487
NO,0.077734,0.170087,0.147097,0.150306
NO,0.046284,0.176309,0.138064,0.168054
NO,-0.124753,0.167508,0.16,0.127479
NO,-0.366923,0.237065,0.213248,0.237575
NO,-0.389848,0.125055,0.146595,0.145934
NO,-0.312142,0.134349,0.167614,0.130265
NO,-0.156655,0.210453,0.146929,0.173632
NO,-0.042619,0.22375,0.109625,0.19474
NO,-0.054904,0.18161,0.121571,0.15554
NO,0.139844,0.317978,0.118068,0.156994
YES,0.011181,0.210289,0.154164,0.197324
YES,0.155519,0.213176,0.144628,0.166787
NO,-0.153715,0.405405,0.184616,0.184265
NO,-0.136449,0.26907,0.19382,0.196175
NO,0.007772,0.176116,0.266209,0.13793
NO,0.093308,0.178438,0.194015,0.184259
NO,-0.007236,0.341797,0.137298,0.264583
NO,-0.035164,0.213814,0.163421,0.159815
YES,0.114751,0.155031,0.18469,0.157714
YES,0.174367,0.296344,0.304386,0.140401
YES,0.175923,0.316714,0.269414,0.174938
YES,-0.033742,0.308035,0.198816,0.173336
YES,-0.05265,0.649175,0.303026,0.168061
NO,-0.103984,0.215258,0.18234,0.136875
NO,-0.176459,0.196192,0.148371,0.131727
NO,-0.165276,0.129173,0.177652,0.140655
NO,-0.255616,0.197502,0.153995,0.131767
NO,-0.14192,0.542661,0.289661,0.276464
NO,-0.021548,0.426603,0.170344,0.183733
NO,-0.008196,0.356277,0.338657,0.128273
NO,0.105907,0.379452,0.222801,0.246902
NO,0.0283,0.374127,0.220956,0.216362
YES,0.094385,0.27989,0.258702,0.215172
NO,-0.048177,0.249665,0.247747,0.163632
NO,0.095173,0.362474,0.244743,0.274488
NO,-0.015912,0.364224,0.20884,0.175547
NO,0.057499,0.313633,0.250402,0.113632
NO,-0.05207,0.535863,0.173424,0.198206
NO,0.00414,0.546628,0.215092,0.172717
NO,-0.035673,0.462062,0.263453,0.156548
NO,0.006635,0.382422,0.184473,0.152354
NO,-0.026082,0.364855,0.193101,0.20748
NO,-0.172062,0.231197,0.163606,0.18003
NO,-0.034201,0.742416,0.341306,0.167156
NO,-0.139965,0.130859,0.09812,0.106481
NO,-0.182672,0.13934,0.154214,0.119418
NO,-0.14523,0.280499,0.175052,0.190632
NO,-0.092722,0.308082,0.253858,0.198596
NO,-0.163754,0.425976,0.249371,0.157724
NO,-0.2739,0.214471,0.152515,0.165189
NO,-0.268649,0.194119,0.136109,0.162039
NO,-0.122244,0.195044,0.150614,0.177537
NO,-0.015729,0.158801,0.13691,0.130737
NO,-0.054434,0.250877,0.21235,0.121096
NO,-0.100403,0.155474,0.146691,0.196681
NO,-0.134661,0.15041,0.134576,0.169388
NO,-0.078254,0.214115,0.173548,0.169244
NO,-0.150069,0.173673,0.156993,0.169161
NO,-0.240293,1.150429,0.382126,0.264548
NO,-0.371717,0.412112,0.220579,0.178602
NO,-0.492584,0.22086,0.175027,0.133887
NO,0.009268,0.27223,0.229277,0.11959
NO,0.080936,0.376801,0.177368,0.101973
NO,-0.007227,0.162709,0.163987,0.18228
YES,-0.055414,0.497729,0.186553,0.170309
YES,0.173552,0.266063,0.14369,0.176669
YES,0.157669,0.150835,0.132762,0.200261
YES,0.063986,0.184924,0.141457,0.190485
NO,0.013831,0.189994,0.301877,0.191103
NO,-0.147955,0.21218,0.17566,0.202735
NO,-0.603241,0.268421,0.151417,0.15394
NO,-0.327127,0.450061,0.153454,0.312357
NO,-0.351214,0.332365,0.24568,0.265108
NO,0.027283,0.330411,0.294438,0.174304
NO,0.055662,0.379967,0.272166,0.242306
NO,0.001098,0.330055,0.204938,0.204498
NO,-0.02611,0.388285,0.155063,0.216119
NO,-0.050162,0.283776,0.202914,0.19037
NO,-0.034363,0.290351,0.226519,0.223816
NO,0.012195,0.25589,0.252969,0.201467
NO,0.019441,0.195591,0.167065,0.144876
NO,-0.06602,0.241329,0.252362,0.180666
NO,-0.021867,0.24602,0.207514,0.163937
NO,-0.079434,0.254751,0.21466,0.269264
NO,-0.0484,0.257051,0.161903,0.204478
NO,-0.06377,0.200956,0.187786,0.188506
NO,-0.047617,0.139043,0.173323,0.156561
NO,0.020542,0.180293,0.136872,0.13026
NO,0.030017,0.531485,0.213617,0.183921
YES,-0.015312,0.447851,0.245389,0.15911
YES,0.098575,0.321891,0.214102,0.154319
YES,0.101582,0.141305,0.153054,0.154426
NO,-0.055767,0.181861,0.140952,0.142397
NO,-0.021224,0.208507,0.193108,0.134558
YES,0.042885,0.265344,0.188751,0.196818
NO,-0.10333,0.121042,0.135798,0.231633
NO,-0.178983,0.228066,0.176407,0.154211
YES,-0.015194,0.281633,0.24615,0.154789
YES,0.042766,0.2333,0.232146,0.136505
NO,-0.125951,0.20584,0.240106,0.184101
NO,-0.084515,0.198114,0.185236,0.223869
NO,-0.097852,0.316512,0.236485,0.233391
NO,-0.163441,0.203716,0.214563,0.146404
NO,-0.169431,0.163712,0.183453,0.209007
NO,0.175474,0.262266,0.2842,0.269214
NO,0.36363,0.205147,0.193178,0.149608
NO,0.213611,0.311691,0.201637,0.179021
NO,-0.023423,0.280037,0.301751,0.194427
YES,0.26127,0.346676,0.230247,0.215237
NO,0.033958,0.284899,0.232833,0.214226
NO,0.045966,0.264075,0.283218,0.224692
NO,-0.035168,0.256854,0.169049,0.194403
NO,0.165648,0.261669,0.198223,0.217254
NO,0.37504,0.28696,0.26562,0.16793
NO,0.228277,0.255762,0.228827,0.273871
YES,0.117808,0.191588,0.212091,0.125341
YES,0.085496,0.177117,0.353225,0.223491
NO,-0.180367,0.190188,0.182165,0.163808
NO,-0.036211,0.163997,0.191731,0.152594
NO,-0.0293,0.218233,0.143174,0.19031
NO,-0.091854,0.795826,0.284864,0.16942
NO,-0.090463,0.842201,0.331412,0.240498
NO,-0.031149,0.565777,0.411455,0.321266
NO,-0.05857,0.487764,0.516201,0.518404
NO,-0.024818,0.49652,0.469546,0.259754
NO,-0.073567,0.612167,0.391816,0.311406
NO,-0.219082,0.649416,0.413697,0.349355
YES,0.023448,0.722117,0.334822,0.294736
YES,0.045663,0.626115,0.467827,0.658933
YES,0.072726,0.580122,0.449836,0.37553
NO,0.073501,0.670739,0.417994,0.308535
NO,-0.181303,0.600672,0.364759,0.302
YES,-0.005493,0.751648,0.377136,0.172899
YES,0.047888,0.392838,0.299819,0.157091
YES,0.052068,0.337275,0.251788,0.137604
NO,-0.016736,0.308274,0.177761,0.160568
NO,0.086302,0.299978,0.176111,0.176403
NO,0.048928,0.319854,0.235499,0.187243
NO,0.003107,0.321253,0.20114,0.167732
NO,0.027646,0.307351,0.185463,0.17458
NO,0.067211,0.319308,0.261041,0.168873
NO,-0.006836,0.273979,0.21576,0.149867
NO,0.06643,0.33123,0.15352,0.158723
NO,0.057053,0.315744,0.250024,0.169952
YES,0.018487,0.297301,0.280875,0.109407
NO,-0.178228,0.647255,0.133575,0.151128
NO,-0.167304,0.253233,0.175128,0.171815
NO,0.047056,0.167596,0.170392,0.169305
YES,0.068071,0.583738,0.29845,0.140721
NO,0.025246,0.39511,0.213558,0.139457
NO,-0.038852,0.78838,0.329649,0.165824
NO,0.027861,0.84508,0.350262,0.178782
NO,0.034948,0.9752,0.369785,0.162266
NO,0.038903,1.002298,0.400437,0.193927
NO,0.062758,1.081389,0.465939,0.152702
NO,-0.136083,0.787572,0.256881,0.147788
NO,-0.130623,0.92758,0.428317,0.206407
NO,-0.058534,1.17866,0.3017,0.21414
NO,-0.008499,1.016672,0.410838,0.141678
NO,-0.037147,0.887672,0.290848,0.210603
NO,-0.001163,0.91942,0.456378,0.169523
YES,0.361999,0.37836,0.388603,0.247995
YES,0.063212,0.383025,0.194052,0.302103
YES,0.084289,0.288751,0.291604,0.256492
NO,0.383014,0.261088,0.270657,0.180145
YES,0.241284,0.269119,0.350285,0.141236
NO,-0.399568,0.346754,0.212218,0.2603
YES,-0.340827,0.355617,0.201888,0.171389
YES,-0.408451,0.278509,0.360207,0.183654
YES,-0.249115,0.214564,0.149722,0.306255
YES,-0.045567,0.263052,0.371806,0.181687
YES,0.04323,0.463754,0.238216,0.230938
YES,0.361492,0.391051,0.268139,0.17475
YES,0.092168,0.25565,0.393413,0.212767
NO,-0.254388,0.220281,0.258182,0.186688
NO,-0.46536,0.11654,0.180883,0.138479
YES,0.204356,0.594374,0.222114,0.213963
NO,0.151088,0.48356,0.244346,0.143389
NO,0.006093,0.624673,0.369208,0.246376
NO,-0.387961,0.508279,0.298347,0.149898
NO,-0.236498,0.402039,0.166941,0.148258
NO,-0.023549,0.420236,0.378706,0.151578
NO,0.144542,0.440242,0.239902,0.347488
YES,0.090587,0.390893,0.203931,0.17494
NO,0.022936,0.495624,0.335321,0.367275
YES,0.298711,0.413805,0.225621,0.129403
NO,-0.251293,0.589168,0.228781,0.252764
YES,-0.142289,0.324408,0.202863,0.124412
NO,-0.312347,0.873314,0.441947,0.398039
YES,-0.196277,0.561819,0.360221,0.278518
YES,0.162455,0.809861,0.342491,0.282451
NO,-0.184743,0.873915,0.284948,0.27441
NO,-0.134781,0.899828,0.369053,0.336864
NO,-0.329857,0.419323,0.470746,0.252194
NO,-0.278224,0.790888,0.334676,0.283012
YES,-0.099627,1.114236,0.38726,0.285078
YES,-0.265731,0.782224,0.413281,0.326143
NO,-0.241725,0.858387,0.294224,0.266062
YES,-0.056076,1.053921,0.465481,0.367959
NO,-0.284207,0.845132,0.408878,0.345641
NO,-0.300954,0.401113,0.361024,0.268917
NO,-0.429599,1.013834,0.285976,0.179109
NO,0.071051,0.775311,0.381504,0.286557
NO,0.205681,0.599486,0.294082,0.223412
NO,-0.352504,0.508672,0.359463,0.164365
NO,0.188634,1.123168,0.295602,0.283309
NO,0.069262,0.709766,0.404704,0.299983
NO,-0.084012,0.697013,0.333695,0.237919
NO,-0.009261,0.438055,0.285907,0.306169
NO,0.204682,0.714005,0.380022,0.262172
NO,0.240135,0.740198,0.547782,0.251373
YES,-0.219056,0.489905,0.37883,0.241995
NO,0.01405,0.836103,0.320269,0.236003
YES,-0.106036,0.563974,0.466617,0.172867
NO,-0.234375,0.14608,0.125673,0.213253
NO,-0.022211,0.231584,0.239471,0.230518
NO,-0.015655,0.737685,0.434442,0.197246
NO,0.198308,0.53053,0.456424,0.310981
NO,-0.078043,0.172739,0.177161,0.177467
NO,-0.159554,0.20854,0.172611,0.185204
YES,-0.100875,0.246114,0.220402,0.157103
YES,0.049734,0.297841,0.36823,0.198229
YES,-0.003845,0.474348,0.24138,0.230485
NO,-0.100303,0.217052,0.204607,0.215675
NO,0.068495,0.275467,0.272271,0.167318
YES,0.310752,0.367284,0.216375,0.205233
YES,0.294338,0.86665,0.290064,0.208094
YES,0.289199,0.425471,0.195632,0.151073
YES,0.398828,0.305435,0.208618,0.159939
NO,-0.012443,0.254287,0.171164,0.198244
NO,-0.24179,0.185558,0.141774,0.129492
NO,-0.182472,0.264867,0.170164,0.14026
NO,-0.333678,0.242394,0.13112,0.17999
NO,-0.102932,0.196696,0.175896,0.171768
NO,-0.035577,0.206081,0.18723,0.185126
NO,-0.111204,0.20435,0.231985,0.217789
NO,-0.241819,0.214517,0.209175,0.179513
NO,-0.063092,0.334315,0.151096,0.190978
NO,-0.02741,0.136742,0.126507,0.176589
NO,0.013157,0.265098,0.253815,0.156149
NO,-0.012216,0.33353,0.218878,0.150322
NO,0.060267,1.032625,0.278019,0.359615
NO,-0.088864,0.252478,0.131389,0.119944
YES,0.057129,0.195316,0.152801,0.155627
YES,-0.126104,0.158653,0.179277,0.139757
YES,-0.118502,0.194098,0.134064,0.198799
NO,-0.042464,0.234492,0.18784,0.189012
NO,0.065938,0.192867,0.220539,0.179563
NO,0.154323,0.179641,0.123901,0.134074
YES,0.096375,0.171052,0.15882,0.173508
NO,0.105219,0.172187,0.163374,0.171276
NO,0.057219,0.254209,0.268405,0.224128
YES,-0.049205,0.147145,0.166377,0.196126
NO,-0.199364,0.167545,0.211825,0.177357
NO,-0.204834,0.106762,0.155204,0.131142
YES,-0.242278,0.367098,0.255038,0.162809
NO,-0.000422,0.62512,0.531391,0.281743
YES,0.043242,0.370196,0.31295,0.263422
NO,0.006415,0.41873,0.23163,0.228213
NO,0.001381,0.439535,0.262944,0.184752
NO,0.087353,0.306712,0.181962,0.155874
NO,0.060596,0.42699,0.186909,0.203885
YES,0.029441,0.42415,0.281058,0.199959
NO,0.068093,0.600145,0.233696,0.173237
NO,-0.038715,0.493464,0.183346,0.196377
NO,0.043939,0.37149,0.291934,0.143479
NO,0.131593,0.349428,0.154562,0.172519
NO,0.094626,0.455672,0.31782,0.215515
YES,0.126845,0.345105,0.208538,0.175718
YES,0.134823,0.48547,0.244019,0.15293
NO,0.018777,0.887153,0.318602,0.194919
NO,-0.110042,0.501255,0.21007,0.149819
YES,-0.028901,0.405125,0.254246,0.173285
YES,0.005468,0.350834,0.253035,0.164592
NO,0.018038,0.598257,0.176967,0.136487
NO,-0.246042,0.614465,0.219985,0.221719
NO,-0.046033,0.31208,0.167245,0.13512
NO,-0.076277,0.693801,0.315258,0.183604
NO,-0.042299,0.51586,0.344809,0.153659
NO,0.031695,0.481801,0.387455,0.165071
NO,0.015198,0.394235,0.333085,0.22774
NO,0.051515,0.494093,0.335923,0.146347
NO,-0.268084,0.510778,0.191251,0.159704
NO,-0.33233,0.484441,0.243887,0.185155
NO,-0.116498,0.199838,0.205396,0.165772
YES,-0.065001,0.124759,0.167903,0.130659
NO,-0.110303,0.122255,0.135633,0.133848
NO,-0.164137,0.095613,0.133457,0.171436
YES,-0.004668,0.188376,0.132271,0.178305
NO,-0.155168,0.124868,0.134257,0.300677
NO,-0.152257,0.217376,0.173231,0.199206
NO,-0.280168,0.20265,0.173141,0.14979
NO,-0.120499,0.255438,0.212068,0.183147
NO,-0.014999,0.246409,0.19546,0.132434
NO,0.198754,0.196098,0.197513,0.131713
NO,0.16032,0.244084,0.16974,0.182338
YES,0.13138,0.19311,0.302452,0.221794
YES,0.033579,0.218547,0.208729,0.158409
NO,-0.066693,0.207649,0.118233,0.147984
YES,0.049009,0.241118,0.173133,0.143491
YES,0.079441,0.235702,0.166183,0.208794
YES,-0.034935,0.189383,0.137564,0.139827
YES,0.070218,0.248186,0.129074,0.201899
YES,-0.039947,0.194426,0.143935,0.15849
NO,0.0635,0.230909,0.165344,0.227175
YES,0.058364,0.206561,0.201811,0.170665
NO,-0.255354,0.344899,0.180419,0.180012
YES,-0.113558,0.220903,0.182872,0.176995
YES,0.131626,0.286952,0.228413,0.144759
YES,0.09355,0.237621,0.140046,0.170701
YES,0.17846,0.210592,0.288064,0.166375
NO,0.352957,1.10865,0.496718,0.183669
NO,0.244808,1.047565,0.423599,0.190808
NO,0.109531,1.129198,0.366519,0.211611
NO,0.069273,0.991022,0.298289,0.195235
NO,0.160084,1.076808,0.402856,0.220081
NO,0.168606,1.175366,0.425615,0.20359
NO,0.031481,1.34183,0.362853,0.246649
NO,-0.115472,1.038829,0.338047,0.242802
NO,0.110712,1.119611,0.347583,0.264966
NO,0.1658,0.930291,0.453564,0.172695
NO,0.029713,1.215567,0.516094,0.224072
NO,0.05447,0.931997,0.33431,0.233361
NO,0.120071,0.975943,0.435676,0.266636
NO,0.235351,1.009941,0.477152,0.177943
NO,0.081427,1.058002,0.366954,0.178872
NO,-0.117025,0.219445,0.156098,0.119911
NO,0.011949,0.18396,0.174889,0.152345
NO,0.15258,0.217923,0.158177,0.141465
YES,0.308053,0.189269,0.166193,0.133833
YES,0.286288,0.161432,0.140217,0.178528
NO,0.197106,0.174209,0.182732,0.163289
NO,0.211507,0.228045,0.167783,0.142378
YES,0.221503,0.202063,0.157973,0.140034
NO,-0.379116,0.270722,0.155491,0.242238
NO,-0.418408,0.170855,0.190504,0.169778
NO,-0.256098,0.480196,0.272176,0.174367
NO,-0.173831,0.271893,0.186301,0.213468
NO,-0.175272,0.243656,0.240434,0.188095
NO,-0.089017,0.39872,0.250146,0.21644
NO,-0.06906,0.179209,0.228652,0.185143
NO,-0.154936,0.456553,0.203846,0.185537
NO,-0.071725,0.24815,0.300859,0.212404
YES,0.264365,0.36557,0.124616,0.154021
NO,-0.148255,0.350173,0.195116,0.239196
NO,-0.220472,0.235816,0.281726,0.144451
NO,-0.367443,0.401693,0.231785,0.206704
NO,-0.23744,0.405491,0.401875,0.193333
NO,-0.106454,0.441172,0.207288,0.157869
NO,-0.065302,0.375446,0.220071,0.172629
YES,0.21537,0.318625,0.197675,0.156253
YES,0.13352,0.45906,0.265283,0.147518
NO,0.056056,0.238249,0.195771,0.133299
NO,0.170611,0.320246,0.22259,0.162821
NO,0.036982,0.394177,0.252212,0.255525
YES,0.109751,0.312877,0.269562,0.197873
YES,0.014218,0.225224,0.200101,0.146788
YES,0.067701,0.297911,0.159066,0.180729
NO,0.132752,0.588255,0.223378,0.208356
NO,-0.139217,0.249399,0.133569,0.149373
NO,-0.101721,0.340678,0.183287,0.219032
NO,-0.209961,0.322286,0.204873,0.215859
NO,-0.162791,0.334429,0.175481,0.162735
NO,-0.197662,0.417399,0.189518,0.16111
NO,-0.146961,0.253435,0.18884,0.180422
NO,-0.026221,0.395466,0.168377,0.186329
NO,-0.037726,0.549442,0.236056,0.242159
NO,-0.025766,0.469188,0.281585,0.195205
NO,0.035641,0.465519,0.281795,0.209568
YES,-0.041903,0.605565,0.222235,0.218476
NO,-0.047798,0.363655,0.237465,0.175138
NO,-0.137746,0.547928,0.222523,0.183533
NO,0.009784,0.421458,0.311329,0.186722
NO,-0.125076,0.633135,0.213811,0.188128
YES,-0.015407,0.318999,0.244037,0.153876
NO,-0.059725,0.426385,0.319302,0.252627
NO,0.045896,0.503893,0.512676,0.209583
NO,-0.043262,0.490883,0.437629,0.285597
NO,-0.020331,0.32464,0.318348,0.180918
NO,-0.084247,0.554489,0.308069,0.239405
NO,-0.206505,0.224707,0.160774,0.16929
NO,-0.146462,0.232946,0.170239,0.140983
NO,-0.170389,0.182291,0.164827,0.181406
NO,-0.142735,0.160171,0.138604,0.131671
NO,-0.148292,0.210926,0.192019,0.17713
NO,0.032221,0.150161,0.16923,0.133571
NO,0.029398,0.203812,0.190272,0.154859
NO,-0.258112,0.18568,0.175122,0.192196
NO,-0.111986,0.154017,0.211058,0.162585
NO,-0.17455,0.217997,0.148783,0.17449
NO,0.161945,0.246975,0.181676,0.166882
NO,-0.131098,0.175808,0.159571,0.151542
NO,0.044998,0.205757,0.124481,0.147924
YES,0.216995,0.127328,0.155016,0.180921
YES,0.124057,0.194692,0.167485,0.14583
